showid,uniqueid,songid,set,position,transition,isreprise,isjam,isjamchart,jamchart_description,tracktime,gap,is_original,soundcheck,footnote,exclude
1252901654,19894,108,1,8,1,0,0,0,,,1,1,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",Giant Country Horns.,0
1252901654,19895,562,1,9,1,0,0,0,,,20,1,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",,0
1252901654,19896,690,1,10,4,0,0,1,"With the Giant Country Horns! ""Wilson"" teasing from Mike.",,3,1,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",,0
1252901654,19897,440,2,11,1,0,0,1,"Different intro, different sort of jam. In other words, another solid '91 ""Possum.""",,3,1,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",,0
1252901654,19898,239,2,12,1,0,0,0,,,2,1,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",,0
1252901654,19899,148,2,13,1,0,0,0,,,3,1,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",Giant Country Horns.,0
1252901654,19900,314,2,14,1,0,0,0,,,35,0,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",Giant Country Horns.,0
1252901654,19901,403,2,15,2,0,0,0,,,1,1,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",Giant Country Horns.,0
1252901654,19902,84,2,16,1,0,0,0,,,1,1,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",Giant Country Horns.,0
1252901654,19903,220,2,17,1,0,0,0,,,70,0,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",Giant Country Horns.,0
1252901654,19904,276,2,18,1,0,0,0,,,2,1,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",,0
1252901654,19905,213,2,19,1,0,0,0,,,6,0,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",Giant Country Horns.,0
1252901654,19906,545,2,20,5,0,0,0,,,1,1,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",Giant Country Horns.,0
1252901654,19907,130,e,21,2,0,0,0,,,2,1,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",Giant Country Horns.,0
1252901654,19908,58,e,22,6,0,0,0,,,4,1,"Poor Heart (x2), Gimme Three Steps, Jazz Jam, Dinner and a Movie Intro (x3), Sesame Street Theme -> Jam -> Superstition, Caravan, Poor Heart -> Funky Bitch -> I'm Bad I'm Nationwide",Giant Country Horns.,0
1252901997,157634,403,1,1,1,0,0,0,,,1,1,,,0
1252901997,157635,602,1,2,2,0,0,0,,,3,1,,,0
1252901997,157636,209,1,3,1,0,0,0,,,2,1,,,0
1252901997,157637,545,1,4,2,0,0,0,,,1,1,,Giant Country Horns.,0
1252901997,157638,161,1,5,1,0,0,0,,,3,1,,Giant Country Horns.,0
1252901997,157639,206,1,6,1,0,0,0,,,2,1,,Giant Country Horns.,0
1252901997,157640,8,1,7,1,0,0,0,,,3,1,,Giant Country Horns.,0
1252901997,157641,546,1,8,1,0,0,0,,,2,0,,Without microphones.,0
1252901997,157642,108,1,9,2,0,0,0,,,1,1,,Giant Country Horns.,0
1252901997,157643,478,1,10,4,0,0,0,,,8,1,,Giant Country Horns.,0
1252901997,157644,584,2,11,1,0,0,0,,,1,1,,Giant Country Horns.,0
1252901997,157645,234,2,12,1,0,0,0,,,1,1,,Giant Country Horns.,0
1252901997,157646,603,2,13,2,0,0,0,,,1,1,,,0
1252901997,157647,345,2,14,1,0,0,0,,,2,1,,,0
1252901997,157648,438,2,15,2,0,0,0,,,3,1,,Giant Country Horns.,0
1252901997,157649,314,2,16,2,0,0,0,,,1,0,,Giant Country Horns.,0
1252901997,157650,586,2,17,1,0,0,0,,,2,1,,Giant Country Horns.,0
1252901997,157651,240,2,18,1,0,0,0,,,2,1,,Giant Country Horns.,0
1252901997,157652,618,2,19,1,0,0,0,,,2,0,,Giant Country Horns.,0
1252901997,157653,357,2,20,2,0,0,0,,,5,1,,Giant Country Horns.,0
1252901997,157654,381,2,21,2,0,0,0,,,2,1,,Giant Country Horns.,0
1252901997,157655,273,2,22,2,0,0,0,,,2,1,,Giant Country Horns.,0
1252901997,157656,653,2,23,5,0,0,0,,,2,1,,Giant Country Horns.,0
1252901997,157657,529,e,24,6,0,0,0,,,1,1,,Giant Country Horns.,0
1252902641,19933,110,1,1,1,0,0,0,,,2,1,,,0
1252902641,19934,455,1,2,1,0,0,0,,,3,1,,,0
1252902641,19935,403,1,3,1,0,0,0,,,1,1,,,0
1252902641,19936,209,1,4,1,0,0,0,,,1,1,,,0
1252902641,19937,545,1,5,1,0,0,0,,,1,1,,Giant Country Horns.,0
1252902641,19938,108,1,6,1,0,0,0,,,1,1,,Giant Country Horns.,0
1252902641,19939,588,1,7,2,0,0,0,,,5,1,,,0
1252902641,19940,36,1,8,2,0,0,0,,,5,0,,Giant Country Horns.,0
1252902641,19941,588,1,9,2,0,0,0,,,0,1,,,0
1252902641,19942,96,1,10,2,0,0,0,,,2,1,,Giant Country Horns.,0
1252902641,19943,84,1,11,1,0,0,0,,,2,1,,Giant Country Horns.,0
1252902641,19944,584,1,12,1,0,0,0,,,1,1,,Giant Country Horns.,0
1252902641,19945,234,1,13,4,0,0,0,,,1,1,,Giant Country Horns.,0
1252902641,19946,538,2,14,1,0,0,0,,,3,1,,Giant Country Horns.,0
1252902641,19947,158,2,15,1,0,0,0,,,3,1,,Giant Country Horns.,0
1252902641,19948,690,2,16,1,0,0,1,Fantastic jam segment with the Giant Country Horns!,,2,1,,Giant Country Horns.,0
1252902641,19949,206,2,17,1,0,0,0,,,1,1,,Giant Country Horns.,0
1252902641,19950,220,2,18,1,0,0,0,,,2,0,,Giant Country Horns.,0
1252902641,19951,603,2,19,2,0,0,0,,,1,1,,,0
1252902641,19952,627,2,20,1,0,0,1,Strong version with the Giant Country Horns.,,3,1,,Giant Country Horns.,0
1252902641,19953,546,2,21,1,0,0,0,,,1,0,,Without microphones.,0
1252902641,19954,586,2,22,1,0,0,0,,,1,1,,Giant Country Horns.,0
1252902641,19955,248,2,23,2,0,0,0,,,15,0,,Giant Country Horns,0
1252902641,19956,628,2,24,5,0,0,0,,,4,1,,Giant Country Horns. Started as Tweezer.,0
1252902641,19957,329,e,25,1,0,0,0,,,4,1,,Carl Gerhard on trumpet.,0
1252902641,19958,213,e,26,7,0,0,0,,,2,0,,Giant Country Horns.,0
1252902641,28453,529,e2,27,6,0,0,0,,,1,1,,Giant Country Horns.,0
1252902826,63899,345,1,1,1,0,0,0,,,2,1,,,0
1252902826,63900,209,1,2,1,0,0,0,,,1,1,,,0
1252902826,63901,592,1,3,2,0,0,0,,,4,1,,,0
1252902826,63902,545,1,4,1,0,0,0,,,1,1,,Giant Country Horns.,0
1252902826,63903,108,1,5,1,0,0,0,,,1,1,,Giant Country Horns.,0
1252902826,63904,206,1,6,1,0,0,0,,,1,1,,Giant Country Horns.,0
1252902826,63905,438,1,7,1,0,0,0,,,2,1,,Giant Country Horns.,0
1252902826,63906,538,1,8,1,0,0,0,,,1,1,,Giant Country Horns.,0
1252902826,63907,588,1,9,2,0,0,0,,,1,1,,,0
1252902826,63908,36,1,10,2,0,0,0,,,1,0,,Giant Country Horns.,0
1252902826,63909,588,1,11,1,0,0,0,,,0,1,,,0
1252902826,63910,440,1,12,1,0,0,0,,,3,1,,Giant Country Horns. Charlie Chan and Oom Pa Pa signals.,0
1252902826,63911,276,1,13,1,0,0,0,,,3,1,,,0
1252902826,63912,584,1,14,1,0,0,0,,,1,1,,Giant Country Horns.,0
1252902826,63913,381,1,15,2,0,0,0,,,2,1,,Giant Country Horns.,0
1252902826,63914,273,1,16,2,0,0,0,,,2,1,,,0
1252902826,63915,653,1,17,5,0,0,0,,,2,1,,Giant Country Horns.,0
1252902826,63916,618,e,18,7,0,0,0,,,2,0,,Giant Country Horns.,0
1252902826,63917,130,e2,19,6,0,0,0,,,3,1,,Giant Country Horns.,0
1252943905,126618,679,1,1,2,0,0,0,,,21,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126619,209,1,2,1,0,0,1,Excellent early version from Amy's Farm. Delicate meanderings by Trey followed by a great full band peak foreshadow the epic version from 12/14/95 that would happen 4+ years later. Thanks to @Curtiss for unearthing this one.,8:32,1,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126620,479,1,3,1,0,0,0,,,6,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126621,239,1,4,1,0,0,0,,,4,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126622,345,1,5,1,0,0,0,,,1,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126623,195,1,6,1,0,0,0,,,6,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126624,603,1,7,2,0,0,0,,,2,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126625,438,1,8,2,0,0,0,,,1,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126626,602,1,9,1,0,0,0,,,3,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126627,161,1,10,1,0,0,0,,,3,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126628,234,1,11,4,0,0,0,,,2,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126629,575,2,12,2,0,0,0,,,12,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126630,455,2,13,2,0,0,1,"Trey's wonderful tone in the jam proves the perfect antidote for a minor flub in the composed section. Fish drives a fiery jam, with Trey riffing through a set of wonderful ideas, delivering cool blasts of notes markedly sustained, culminating in more ""DEG""-like playing.",11:39,2,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126631,110,2,14,1,0,0,0,,,2,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126632,84,2,15,2,0,0,0,,,2,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126633,627,2,16,2,0,0,0,,,2,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126634,187,2,17,2,0,0,0,,,6,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126635,108,2,18,1,0,0,0,,,1,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126636,276,2,19,1,0,0,0,,,1,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126637,690,2,20,1,0,0,0,,,2,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)","âNo gerbils in your bottom"" vocal jam.",0
1252943905,126638,472,2,21,4,0,0,0,,,7,0,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126639,538,3,22,1,0,0,0,,,1,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126640,686,3,23,1,0,0,0,,,21,0,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126641,208,3,24,2,0,0,0,,,17,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126642,329,3,25,2,0,0,0,,,2,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126643,403,3,26,1,0,0,0,,,2,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126644,586,3,27,1,0,0,0,,,2,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126645,96,3,28,2,0,0,0,,,2,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",Jamie Janover on didgeridoo.,0
1252943905,126646,440,3,29,5,0,0,0,,,1,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126647,357,e,30,1,0,0,0,,,3,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1252943905,126648,497,e,31,1,0,0,0,,,121,0,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",The Dude of Life on vocals.,0
1252943905,126649,67,e,32,1,0,0,0,,,0,0,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",Phish debut; The Dude of Life and Sofi Dillof on vocals.,0
1252943905,126650,138,e,33,7,0,0,0,,,542,0,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",Phish debut; The Dude of Life on vocals.,0
1252943905,126651,250,e2,34,6,0,0,0,,,11,1,"Poor Heart, Crimes of the Mind (with The Dude of Life), Bitchin' Again (with The Dude of Life)",,0
1285887456,27817,765,1,1,1,0,0,0,,,0,1,,Magilla,1
1285887456,27818,765,1,2,1,0,0,0,,,0,1,,I Didn't Know,1
1285887456,27819,765,1,3,1,0,0,0,,,0,1,,My Sweet One,1
1285887456,27820,765,1,4,1,0,0,0,,,0,1,,Take the 'A' Train,1
1285887456,27821,765,1,5,4,0,0,0,,,0,1,,Donna Lee,1
1285887456,27822,765,2,6,1,0,0,0,,,0,1,,Unknown Song,1
1285887456,27823,765,2,7,1,0,0,0,,,0,1,,"Bill Bailey, Won't You Please Come Home?",1
1285887456,27824,765,2,8,1,0,0,0,,,0,1,,Contact,1
1285887456,27825,765,2,9,6,0,0,0,,,0,1,,Sweet Adeline,1
1252944953,146133,90,1,1,1,0,0,1,"Debut. First version includes some pretty ferocious, intense playing by Trey.",,543,1,,Debut.,0
1252944953,146134,438,1,2,2,0,0,0,,,1,1,,,0
1252944953,146135,209,1,3,1,0,0,0,,,1,1,,,0
1252944953,146136,345,1,4,1,0,0,0,,,1,1,,,0
1252944953,146137,562,1,5,2,0,0,0,,,5,1,,,0
1252944953,146138,403,1,6,1,0,0,0,,,1,1,,,0
1252944953,146139,307,1,7,1,0,0,1,"Debut in Keene, NH. First version includes Page-led, band-wide jam following the descending chords indicating the lyrical skater's fall through the ice.",,539,1,,Debut.,0
1252944953,146140,584,1,8,1,0,0,0,,,2,1,,,0
1252944953,146141,455,1,9,1,0,0,0,,,1,1,,"Two Simpsons signals (without the ""D'oh"" response).",0
1252944953,146142,185,1,10,2,0,0,0,,,82,1,,,0
1252944953,146143,440,1,11,4,0,0,1,"Good pulsing, exploratory early part to the jam that gets very rocking. ""Rhapsody In Blue"" tease and signals too.",,1,1,,Charlie Chan and Simpsons signals.,0
1252944953,146144,603,2,12,1,0,0,0,,,1,1,,,0
1252944953,146145,538,2,13,1,0,0,0,,,1,1,,,0
1252944953,146146,525,2,14,1,0,0,0,,,539,1,,Debut.,0
1252944953,146147,108,2,15,1,0,0,0,,,1,1,,Carl Gerhard on trumpet.,0
1252944953,146148,314,2,16,1,0,0,0,,,4,0,,Carl Gerhard on trumpet.,0
1252944953,146149,479,2,17,1,0,0,0,,,1,1,,,0
1252944953,146150,690,2,18,1,0,0,0,,,1,1,,,0
1252944953,146151,110,2,19,5,0,0,0,,,1,1,,"Four Charlie Chan signals and Key Change, Tritone Down, Clapping, and Random Laugh signals.",0
1252944953,146152,18,e,20,1,0,0,0,,,543,1,,Debut.,0
1252944953,146153,58,e,21,6,0,0,0,,,5,1,,,0
1252945443,126721,345,1,1,1,0,0,0,,,1,1,,,0
1252945443,126722,84,1,2,1,0,0,0,,,2,1,,,0
1252945443,126723,161,1,3,1,0,0,0,,,2,1,,,0
1252945443,126724,195,1,4,1,0,0,0,,,2,1,,,0
1252945443,126725,307,1,5,1,0,0,1,Good rocking and somewhat dissonant jam section with great Fish.,,1,1,,,0
1252945443,126726,403,1,6,2,0,0,0,,,1,1,,,0
1252945443,126727,239,1,7,1,0,0,0,,,2,1,,,0
1252945443,126728,586,1,8,1,0,0,0,,,2,1,,,0
1252945443,126729,209,1,9,1,0,0,0,,,1,1,,,0
1252945443,126730,148,1,10,4,0,0,0,,,6,1,,"""Dr. Seuss"" chants from Fish.",0
1252945443,126731,234,2,11,1,0,0,0,,,2,1,,,0
1252945443,126732,603,2,12,1,0,0,0,,,1,1,,,0
1252945443,126733,90,2,13,1,0,0,0,,,1,1,,,0
1252945443,126734,525,2,14,1,0,0,0,,,1,1,,,0
1252945443,126735,584,2,15,2,0,0,0,,,1,1,,,0
1252945443,126736,154,2,16,1,0,0,0,,,21,1,,,0
1252945443,126737,381,2,17,2,0,0,0,,,3,1,,,0
1252945443,126738,273,2,18,2,0,0,0,,,3,1,,,0
1252945443,126739,653,2,19,1,0,0,0,,,3,1,,,0
1252945443,126740,329,2,20,2,0,0,0,,,2,1,,,0
1252945443,126741,110,2,21,5,0,0,0,,,1,1,,,0
1252945443,126742,373,e,22,1,0,0,0,,,91,0,,Without microphones.,0
1252945443,126743,438,e,23,1,0,0,0,,,1,1,,,0
1252945443,126744,546,e,24,6,0,0,0,,,4,0,,Without microphones.,0
1252945793,131816,479,1,1,1,0,0,0,,,2,1,,Final verse omitted.,0
1252945793,131817,108,1,2,2,0,0,0,,,2,1,,,0
1252945793,131818,455,1,3,1,0,0,0,,,2,1,,,0
1252945793,131819,96,1,4,2,0,0,0,,,3,1,,,0
1252945793,131820,187,1,5,2,0,0,0,,,3,1,,,0
1252945793,131821,627,1,6,1,0,0,0,,,3,1,,,0
1252945793,131822,430,1,7,1,0,0,0,,,15,0,,,0
1252945793,131823,307,1,8,1,0,0,1,Some excellent tension building by Page and Trey in the jam segment.,,1,1,,,0
1252945793,131824,276,1,9,1,0,0,0,,,3,1,,,0
1252945793,131825,345,1,10,4,0,0,0,,,1,1,,,0
1252945793,131826,440,2,11,1,0,0,1,"Great rock-the-house version with excellent Mike and Fish. While not highly improvisational, it's just solid through and through, and includes amusing banter before the song. ",,2,1,,,0
1252945793,131827,562,2,12,2,0,0,0,,,2,1,,,0
1252945793,131828,525,2,13,1,0,0,0,,,1,1,,,0
1252945793,131829,529,2,14,1,0,0,0,,,5,1,,,0
1252945793,131830,590,2,15,1,0,0,0,,,11,1,,,0
1252945793,131831,158,2,16,2,0,0,0,,,5,1,,,0
1252945793,131832,592,2,17,2,0,0,0,,,4,1,,,0
1252945793,131833,545,2,18,1,0,0,1,"Great Page and Fish on this rocking version, who briefly drive the ship into out of bounds territory. Timing may be longer due to a cut in the recording.",,4,1,,,0
1252945793,131834,690,2,19,2,0,0,0,,,2,1,,"Many Homer Simpson ""D'ohs"" at start of vocal jam.",0
1252945793,131835,628,2,20,5,0,0,0,,,5,1,,,0
1252945793,131836,227,e,21,1,0,0,0,,,541,1,,Debut.,0
1252945793,131837,472,e,22,6,0,0,0,,,3,0,,,0
1252946161,146154,584,1,1,2,0,0,0,,,2,1,,,0
1252946161,146155,84,1,2,2,0,0,0,,,2,1,,,0
1252946161,146156,110,1,3,1,0,0,0,,,2,1,,,0
1252946161,146157,603,1,4,2,0,0,0,,,2,1,,,0
1252946161,146158,403,1,5,1,0,0,0,,,2,1,,,0
1252946161,146159,538,1,6,1,0,0,0,,,3,1,,,0
1252946161,146160,185,1,7,2,0,0,0,,,3,1,,,0
1252946161,146161,209,1,8,2,0,0,0,,,2,1,,,0
1252946161,146162,90,1,9,1,0,0,1,"Thanks to @OrangeSox for pointing out this ripper, in which it sounds like Frank Zappa temporarily possessed Trey's body and soul.",,2,1,,,0
1252946161,146163,234,1,10,1,0,0,0,,,2,1,,,0
1252946161,146164,373,1,11,4,0,0,0,,,2,0,,Without microphones.,0
1252946161,146165,345,2,12,1,0,0,0,,,1,1,,,0
1252946161,146166,239,2,13,1,0,0,0,,,2,1,,,0
1252946161,146167,525,2,14,1,0,0,0,,,1,1,,,0
1252946161,146168,108,2,15,2,0,0,0,,,1,1,,,0
1252946161,146169,478,2,16,1,0,0,0,,,7,1,,"Simpsons signal (without the ""D'oh"" response).",0
1252946161,146170,329,2,17,2,0,0,0,,,2,1,,,0
1252946161,146171,586,2,18,1,0,0,0,,,2,1,,,0
1252946161,146172,438,2,19,1,0,0,0,,,2,1,,,0
1252946161,146173,357,2,20,1,0,0,0,,,4,1,,,0
1252946161,146174,381,2,21,2,0,0,0,,,2,1,,,0
1252946161,146175,273,2,22,2,0,0,0,,,2,1,,,0
1252946161,146176,653,2,23,5,0,0,0,,,2,1,,,0
1252946161,146177,130,e,24,2,0,0,0,,,5,1,,,0
1252946161,146178,58,e,25,6,0,0,0,,,3,1,,,0
1252946807,132082,108,1,1,1,0,0,0,,,1,1,,,0
1252946807,132083,161,1,2,1,0,0,0,,,3,1,,,0
1252946807,132084,276,1,3,1,0,0,0,,,2,1,,,0
1252946807,132085,307,1,4,1,0,0,0,,,2,1,,,0
1252946807,132086,438,1,5,1,0,0,0,,,1,1,,,0
1252946807,132087,584,1,6,2,0,0,0,,,1,1,,,0
1252946807,132088,154,1,7,1,0,0,0,,,3,1,,,0
1252946807,132089,690,1,8,2,0,0,0,,,2,1,,,0
1252946807,132090,592,1,9,2,0,0,0,,,2,1,,,0
1252946807,132091,545,1,10,4,0,0,0,,,2,1,,,0
1252946807,132092,90,2,11,2,0,0,0,,,1,1,,,0
1252946807,132093,84,2,12,1,0,0,0,,,1,1,,,0
1252946807,132094,185,2,13,1,0,0,0,,,1,1,,,0
1252946807,132095,209,2,14,1,0,0,0,,,1,1,,,0
1252946807,132096,455,2,15,1,0,0,0,,,2,1,,,0
1252946807,132097,602,2,16,1,0,0,0,,,5,1,,,0
1252946807,132098,603,2,17,1,0,0,0,,,1,1,,,0
1252946807,132099,403,2,18,1,0,0,0,,,1,1,,,0
1252946807,132100,234,2,19,1,0,0,0,,,1,1,,,0
1252946807,132101,148,2,20,5,0,0,0,,,3,1,,Charlie Chan and Simpsons signals.,0
1252946807,132102,373,e,21,1,0,0,0,,,1,0,,Without microphones.,0
1252946807,132103,472,e,22,6,0,0,0,,,2,0,,,0
1252947590,134812,110,1,1,1,0,2,0,,,2,1,,,0
1252947590,134813,209,1,2,1,0,2,0,,,1,1,,,0
1252947590,134814,195,1,3,1,0,2,0,,,4,1,,,0
1252947590,134815,430,1,4,1,0,2,0,,,3,0,,,0
1252947590,134816,538,1,5,1,0,2,0,,,2,1,,,0
1252947590,134817,126,1,6,2,0,2,0,,,17,1,,,0
1252947590,134818,695,1,7,2,0,2,0,,,17,1,,,0
1252947590,134819,525,1,8,1,0,2,0,,,2,1,,,0
1252947590,134820,556,1,9,1,0,2,0,,,15,0,,,0
1252947590,134821,345,1,10,4,0,2,0,,,2,1,,,0
1252947590,134822,440,2,11,1,0,2,0,,,3,1,,Two Charlie Chan signals and Simpsons and Clapping signals.,0
1252947590,134823,108,2,12,1,0,2,0,,,1,1,,,0
1252947590,134824,590,2,13,2,0,2,0,,,3,1,,,0
1252947590,134825,627,2,14,2,0,2,0,,,3,1,,,0
1252947590,134826,403,2,15,1,0,2,0,,,1,1,,,0
1252947590,134827,269,2,16,1,0,2,0,,,29,1,,,0
1252947590,134828,584,2,17,2,0,2,0,,,1,1,,,0
1252947590,134829,586,2,18,1,0,2,0,,,2,1,,,0
1252947590,134830,628,2,19,1,0,2,0,,,3,1,,,0
1252947590,134831,248,2,20,1,0,2,0,,,8,0,,"Performed by Trey, Page, and Mike. Sung by Fish and the crowd.",0
1252947590,134832,353,2,21,2,0,2,0,,,27,0,,,0
1252947590,134833,696,2,22,5,0,2,0,,,17,0,,,0
1252947590,134834,235,e,23,6,0,2,0,,,24,0,,,0
1252984679,134904,345,1,1,1,0,0,0,,,1,1,,,0
1252984679,134905,209,1,2,1,0,0,0,,,1,1,,,0
1252984679,134906,603,1,3,1,0,0,0,,,2,1,,,0
1252984679,134907,438,1,4,2,0,0,0,,,2,1,,,0
1252984679,134908,108,1,5,2,0,0,0,,,1,1,,,0
1252984679,134909,455,1,6,1,0,0,0,,,2,1,,,0
1252984679,134910,90,1,7,1,0,0,0,,,2,1,,,0
1252984679,134911,84,1,8,1,0,0,0,,,2,1,,,0
1252984679,134912,110,1,9,1,0,0,0,,,1,1,,Charlie Chan and Simpsons signals.,0
1252984679,134913,234,1,10,4,0,0,0,,,2,1,,,0
1252984679,134914,584,2,11,1,0,0,0,,,1,1,,,0
1252984679,134915,690,2,12,1,0,0,0,,,2,1,,,0
1252984679,134916,403,2,13,2,0,0,0,,,1,1,,,0
1252984679,134917,239,2,14,1,0,0,0,,,3,1,,,0
1252984679,134918,479,2,15,1,0,0,0,,,4,1,,,0
1252984679,134919,329,2,16,1,0,0,0,,,3,1,,,0
1252984679,134920,538,2,17,1,0,0,0,,,1,1,,,0
1252984679,134921,592,2,18,2,0,0,0,,,2,1,,,0
1252984679,134922,545,2,19,1,0,0,0,,,2,1,,,0
1252984679,134923,373,2,20,1,0,0,0,,,2,0,,Without microphones.,0
1252984679,134924,440,2,21,5,0,0,0,,,1,1,,,0
